stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
601328.SH,2026-03-05,J66货币金融服务,1.9123676641576401,0.0,0.15980003263116666,0.0,0.6451,2.254829,0.011904761904761862
601398.SH,2026-03-05,J66货币金融服务,1.5089579287439887,0.0,0.14472730914592652,0.0,0.098,3.033303,0.007032348804500765
601601.SH,2026-03-05,J68保险业,0.7508899923634488,0.0,0.13832219055873587,0.0,0.5361,0.863228,0.003558718861209842
601628.SH,2026-03-05,J68保险业,0.519392020476511,0.0,0.1412669612176986,0.0,0.107,1.884809,-0.010555946516537684
601658.SH,2026-03-05,J66货币金融服务,1.694886527346994,0.0,0.14583996601345434,0.0,0.2219,1.691834,0.016064257028112205
601668.SH,2026-03-05,E48土木工程建筑业,2.3339564997187585,0.0,0.2161985931092752,0.0,0.6357,0.097508,0.028000000000000025
601728.SH,2026-03-05,I63电信、广播电视和卫星传输服务,0.8428306298136164,0.0,0.06344692151095545,0.0,0.1983,1.033623,0.010101010101009944
601816.SH,2026-03-05,G53铁路运输业,0.8324038157390913,0.0,0.05315518550096636,0.0,0.2965,5.764493,0.013944223107569709
601857.SH,2026-03-05,B07石油和天然气开采业,0.6710238481875647,0.0,0.06810270760020769,0.0,0.4365,0.815056,-0.03624901497241917
601888.SH,2026-03-05,L72商务服务业,0.35200038297641667,0.0,0.021495214885728642,0.0,1.2244,2.966579,-0.03544800523217795
601899.SH,2026-03-05,B09有色金属矿采选业,0.16743292344079347,0.0,0.045482388946105734,0.0,1.2653,3.05896,-0.024422617467480756
601919.SH,2026-03-05,G55水上运输业,0.9611207436767867,0.0,0.15745296525658614,0.0,2.097,1.06578,0.010139416983523386
601985.SH,2026-03-05,D44电力、热力生产和供应业,0.6399959040262142,0.0,0.04344851375017287,0.0,1.2076,2.204407,0.04328018223234631
601988.SH,2026-03-05,J66货币金融服务,1.5395297352470714,0.0,0.1380402862292943,0.0,0.1184,2.701199,-0.0037105751391465214
603019.SH,2026-03-05,C39计算机、通信和其他电子设备制造业,0.1697932393765464,0.0,0.01702969723752766,0.0,2.4277,8.287024,0.05991272555725913
603259.SH,2026-03-05,M73研究和试验发展,0.25719972767692834,0.0,0.05435191725029303,0.0,1.0577,6.21334,-0.005840995132504134
603501.SH,2026-03-05,C39计算机、通信和其他电子设备制造业,0.19084319102029348,0.0,0.02888311868362298,0.0,0.8377,5.032881,-0.01182447227818173
603993.SH,2026-03-05,B09有色金属矿采选业,0.1604594274326251,0.0,0.04035659246528698,0.0,1.3034,2.376104,-0.0870525850640742
