market,tdx_prefix,stock_code,trade_date,open,high,low,close,amount,volume,source_file
sh,sh,000905.SH,2011-04-14,5162.31,5175.24,5140.0,5150.87,59275612160.0,489131.18,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-15,5143.3,5162.41,5103.09,5162.41,63287013376.0,527941.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-18,5149.34,5179.45,5140.41,5178.89,69014028288.0,564602.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-19,5149.66,5153.56,5095.6,5116.14,77177176064.0,640179.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-20,5116.11,5154.74,5116.11,5152.4,63372009472.0,508767.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-21,5169.62,5191.01,5159.96,5188.11,67225993216.0,538307.06,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-22,5187.76,5193.21,5150.42,5165.12,65818513408.0,549876.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-25,5152.07,5152.07,5054.77,5054.77,60598394880.0,501140.44,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-26,5033.79,5047.34,4943.06,4970.57,46731468800.0,392577.17,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-27,4977.95,5003.86,4872.51,4913.5,47874248704.0,411282.57,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-28,4920.94,4937.11,4752.41,4755.42,46696456192.0,407756.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-04-29,4749.53,4837.0,4738.45,4836.87,34952310784.0,301103.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-03,4836.86,4920.71,4816.02,4920.57,42337030144.0,354605.34,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-04,4900.44,4900.44,4798.41,4814.78,48501424128.0,406279.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-05,4792.13,4842.37,4784.7,4827.21,39948591104.0,347000.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-06,4787.52,4874.98,4764.84,4849.97,43482349568.0,369057.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-09,4855.84,4897.76,4855.84,4889.92,41948704768.0,345625.07,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-10,4893.95,4918.87,4871.45,4918.67,41590095872.0,352245.45,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-11,4919.24,4949.02,4880.31,4929.49,49759154176.0,423749.23,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-12,4896.33,4940.82,4863.12,4863.79,54364102656.0,473555.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-13,4860.03,4903.11,4817.83,4902.56,49201045504.0,424640.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-16,4900.0,4931.13,4892.24,4900.71,47185719296.0,409953.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-17,4892.29,4912.71,4823.06,4873.95,53375983616.0,468605.95,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-18,4859.32,4907.75,4850.45,4906.19,40258338816.0,360807.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-19,4912.81,4929.21,4875.8,4879.89,40656805888.0,346826.55,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-20,4875.08,4886.59,4837.98,4863.19,36148813824.0,302199.64,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-23,4853.9,4853.92,4677.46,4679.53,46854852608.0,428526.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-24,4656.01,4676.84,4590.13,4672.08,36938121216.0,328719.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-25,4667.64,4689.69,4613.68,4618.75,37355368448.0,341816.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-26,4635.95,4662.29,4572.32,4572.94,40354803712.0,357018.37,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-27,4561.77,4567.23,4425.76,4428.89,37048762368.0,339023.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-30,4403.0,4427.0,4339.08,4345.05,28052719616.0,265925.75,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-05-31,4347.99,4444.59,4339.62,4444.28,28524371968.0,264723.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-01,4439.39,4494.0,4424.2,4490.89,29745700864.0,274672.94,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-02,4434.86,4452.53,4363.9,4430.0,32797876224.0,303859.87,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-03,4425.49,4514.31,4424.2,4506.2,29894914048.0,267196.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-07,4496.96,4548.22,4490.62,4547.3,29192306688.0,253524.26,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-08,4542.7,4568.29,4486.65,4562.97,33398437888.0,296937.03,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-09,4552.07,4553.71,4456.59,4456.73,33502490624.0,301274.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-10,4442.51,4469.58,4383.2,4469.05,29456674816.0,271627.26,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-13,4439.87,4475.69,4408.06,4468.79,25594245120.0,229029.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-14,4466.99,4546.73,4461.53,4540.94,33903978496.0,299555.85,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-15,4531.36,4562.04,4498.78,4499.69,33518282752.0,295478.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-16,4461.26,4466.78,4396.21,4402.14,30663430144.0,279060.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-17,4392.98,4415.16,4332.49,4337.37,25191626752.0,228268.97,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-20,4325.6,4333.57,4251.11,4278.75,23481559040.0,215885.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-21,4286.36,4338.85,4269.92,4338.42,26823923712.0,244486.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-22,4341.36,4350.92,4300.64,4321.22,24496084992.0,222808.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-23,4307.81,4411.86,4276.73,4402.94,33040754688.0,292773.75,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-24,4390.09,4533.71,4381.8,4509.18,53141868544.0,459292.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-27,4511.76,4578.32,4510.72,4568.19,47102992384.0,391646.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-28,4569.76,4582.62,4529.18,4574.48,40115208192.0,323100.1,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-29,4570.84,4583.49,4511.28,4511.55,41337679872.0,339637.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-06-30,4506.75,4585.26,4506.74,4579.33,39545274368.0,327379.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-01,4589.17,4635.25,4582.33,4604.75,44850872320.0,388202.02,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-04,4617.95,4719.57,4617.95,4719.39,59892748288.0,503147.94,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-05,4722.33,4758.08,4711.17,4749.42,56956112896.0,460685.09,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-06,4742.17,4763.24,4705.38,4760.92,54362841088.0,433043.39,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-07,4757.07,4813.34,4742.37,4761.45,61550735360.0,485031.57,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-08,4755.75,4769.55,4720.23,4756.61,46150254592.0,364105.97,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-11,4741.98,4802.44,4728.49,4799.42,47482945536.0,372521.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-12,4762.09,4771.59,4727.67,4731.12,51231813632.0,414208.03,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-13,4729.2,4825.5,4729.2,4825.42,52157710336.0,402352.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-14,4833.75,4866.24,4813.49,4866.17,59868155904.0,461307.81,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-15,4853.75,4896.1,4842.78,4896.04,60113469440.0,478193.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-18,4902.22,4919.14,4876.48,4895.26,61013028864.0,484366.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-19,4871.68,4871.93,4822.45,4843.71,52479127552.0,415060.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-20,4864.28,4881.46,4801.61,4849.06,49231212544.0,394511.13,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-21,4846.34,4850.55,4782.4,4784.39,48315273216.0,387989.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-22,4791.46,4822.81,4781.41,4800.94,41208479744.0,331605.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-25,4784.97,4784.97,4597.74,4613.73,53033111552.0,435041.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-26,4604.99,4634.32,4576.93,4633.37,35524792320.0,284126.05,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-27,4621.5,4716.3,4596.43,4710.38,41177210880.0,322123.86,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-28,4670.92,4685.45,4633.67,4680.9,39438278656.0,319140.5,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-07-29,4678.78,4694.06,4611.9,4628.32,35749765120.0,293985.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-01,4622.7,4665.18,4607.55,4644.46,30911948800.0,249827.82,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-02,4627.38,4627.38,4539.43,4610.78,36411289600.0,305862.9,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-03,4565.76,4638.64,4551.48,4625.17,33753669632.0,274390.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-04,4631.42,4670.99,4631.28,4649.43,32336769024.0,259134.4,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-05,4504.08,4589.08,4472.61,4559.02,37051060224.0,307314.09,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-08,4494.38,4514.62,4242.87,4330.77,47671234560.0,417175.04,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-09,4199.13,4347.31,4113.01,4317.11,42407587840.0,380044.98,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-10,4389.15,4433.09,4372.64,4378.7,44611387392.0,382685.44,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-11,4283.24,4454.48,4270.62,4454.39,44112404480.0,375462.18,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-12,4483.85,4526.5,4480.12,4505.89,45582696448.0,403827.94,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-15,4514.65,4571.72,4509.63,4571.72,41582673920.0,361691.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-16,4578.35,4587.14,4520.93,4533.32,39678119936.0,348035.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-17,4520.68,4543.88,4499.16,4513.48,31574730752.0,281019.41,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-18,4510.13,4516.04,4434.99,4436.1,34011873280.0,295256.08,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-19,4341.19,4395.6,4325.04,4395.02,31323760640.0,274293.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-22,4395.03,4435.3,4348.67,4363.96,28476381184.0,244768.33,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-23,4376.26,4435.21,4365.84,4434.92,28778799104.0,255951.53,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-24,4453.43,4474.1,4420.29,4427.98,32055865344.0,277839.46,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-25,4432.41,4520.17,4421.6,4520.17,37996158976.0,341141.21,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-26,4506.09,4541.46,4496.18,4530.42,35536322560.0,307092.53,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-29,4509.89,4512.65,4481.29,4490.16,36063817728.0,302203.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-30,4511.25,4541.56,4450.73,4451.73,35566194688.0,313781.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-08-31,4449.68,4468.14,4386.63,4430.54,28252286976.0,244212.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-01,4435.33,4457.05,4379.1,4395.07,25315426304.0,228010.93,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-02,4387.3,4399.85,4317.64,4344.98,23594981376.0,209687.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-05,4305.44,4305.44,4237.44,4238.07,23581468672.0,210134.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-06,4205.09,4238.29,4185.8,4204.91,19472179200.0,172859.59,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-07,4221.99,4306.46,4219.85,4306.36,26743455744.0,234864.28,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-08,4320.53,4328.2,4260.14,4260.15,26309396480.0,223233.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-09,4256.48,4295.1,4216.42,4233.75,21252333568.0,181823.58,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-13,4176.3,4176.88,4136.97,4164.29,20773031936.0,180623.07,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-14,4176.04,4212.29,4111.12,4212.13,21495195648.0,190062.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-15,4215.37,4249.54,4206.88,4215.5,22285381632.0,203812.24,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-16,4229.0,4249.17,4212.29,4214.82,19378096128.0,176542.78,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-19,4200.48,4200.48,4131.32,4131.88,18822801408.0,177902.51,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-20,4121.03,4168.24,4101.7,4151.85,19402481664.0,177120.32,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-21,4150.82,4279.12,4140.34,4275.09,33467301888.0,302121.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-22,4241.42,4258.61,4151.12,4151.8,30429890560.0,274916.13,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-23,4079.06,4134.22,4061.83,4117.73,25226448896.0,232457.36,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-26,4102.61,4138.35,4039.55,4051.42,21132705792.0,197448.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-27,4077.23,4098.02,4027.71,4068.23,20861059072.0,192741.27,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-28,4088.78,4099.34,3987.27,3999.78,21541146624.0,202920.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-29,3977.14,3977.14,3868.94,3871.06,22042634240.0,220616.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-09-30,3875.02,3892.38,3818.25,3856.83,16659136512.0,167569.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-10,3866.85,3882.78,3822.28,3832.58,13729539072.0,137531.68,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-11,3919.44,3942.05,3778.52,3817.93,20357003264.0,200191.56,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-12,3803.96,3953.14,3768.11,3950.65,26704928768.0,270020.3,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-13,3943.16,4009.78,3929.83,4001.85,28973991936.0,287528.79,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-14,3994.73,4004.93,3948.44,3985.19,22765264896.0,221004.35,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-17,3993.75,4024.24,3974.38,3997.12,23179075584.0,218150.65,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-18,3974.46,3974.89,3873.37,3877.02,25484034048.0,244538.69,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-19,3882.02,3898.81,3837.24,3854.17,20646764544.0,197018.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-20,3841.26,3841.26,3710.95,3740.47,22251405312.0,226011.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-21,3733.7,3743.34,3669.69,3671.7,17468446720.0,172100.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-24,3675.72,3736.77,3605.94,3736.77,22517379072.0,230287.22,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-25,3735.63,3850.08,3726.25,3842.98,32561911808.0,326386.37,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-26,3818.24,3921.25,3808.29,3884.39,40003645440.0,388902.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-27,3890.26,3927.44,3872.9,3888.99,32383180800.0,330114.79,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-28,3932.85,3978.8,3918.36,3978.8,42493337600.0,431810.67,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-10-31,3975.07,4004.38,3963.27,3999.36,37930905600.0,361826.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-01,3963.37,4020.46,3950.74,3999.83,35462164480.0,339169.84,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-02,3937.9,4073.12,3919.69,4072.78,45423439872.0,429738.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-03,4085.5,4150.04,4085.31,4097.62,62198878208.0,575864.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-04,4115.1,4140.63,4093.92,4131.13,44006592512.0,421179.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-07,4125.02,4159.97,4107.56,4114.77,33985130496.0,324775.14,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-08,4115.77,4125.09,4049.81,4057.55,31440826368.0,305704.54,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-09,4065.2,4126.0,4025.72,4126.0,35226763264.0,321842.25,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-10,4080.36,4112.37,4063.75,4064.37,37440704512.0,345236.8,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-11,4069.4,4096.57,4043.76,4062.14,30696087552.0,291888.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-14,4092.06,4159.7,4092.06,4159.57,38190174208.0,351270.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-15,4159.16,4192.77,4153.33,4192.66,37557788672.0,351614.38,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-16,4194.38,4195.29,4070.9,4088.32,39415693312.0,383566.77,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-17,4086.51,4125.85,4066.12,4079.54,29954117632.0,292478.53,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-18,4054.46,4054.46,3955.06,3963.26,30085064704.0,299671.76,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-21,3956.39,3966.81,3917.03,3966.64,20729219072.0,204832.01,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-22,3932.5,3960.55,3902.13,3957.93,20552296448.0,201753.23,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-23,3964.14,3978.47,3932.44,3942.69,21242540032.0,204358.16,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-24,3909.39,3957.88,3880.58,3935.27,21606416384.0,211091.43,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-25,3931.1,3960.85,3899.06,3911.36,20036399104.0,191414.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-28,3916.0,3932.4,3885.69,3915.3,19728502784.0,185010.73,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-29,3945.36,3980.62,3929.02,3980.62,25150758912.0,227524.71,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-11-30,3974.73,3974.73,3776.59,3819.94,30503776256.0,301163.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-01,3923.16,3960.34,3885.87,3897.02,36012449792.0,349418.83,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-02,3878.01,3878.01,3797.28,3817.04,24121569280.0,232101.9,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-05,3806.47,3807.05,3682.06,3692.23,20272060416.0,201621.12,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-06,3679.74,3704.34,3646.07,3691.8,17303463936.0,170388.91,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-07,3689.05,3718.71,3674.53,3702.1,15832821760.0,153265.74,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-08,3695.87,3732.22,3635.55,3700.09,20023527424.0,194942.63,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-09,3672.59,3706.25,3651.7,3663.84,15483300864.0,153583.66,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-12,3663.56,3675.95,3612.64,3616.09,14352803840.0,140945.03,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-13,3597.09,3597.09,3482.23,3490.4,19228829696.0,203526.49,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-14,3477.05,3505.88,3416.71,3423.47,14694836224.0,154523.34,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
sh,sh,000905.SH,2011-12-15,3401.5,3401.5,3324.88,3329.57,17292580864.0,198682.15,D:\stock\TongDaXin\vipdoc\sh\lday\sh000905.day
