stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600027.SH,2026-03-10,D44电力、热力生产和供应业,0.8140531625558339,0.0,0.11010112898798675,0.0019379844961240345,1.26,0.582449,-0.009469696969696906
600029.SH,2026-03-10,G56航空运输业,0.3158841059121501,0.0,100000000.0,0.04572271386430682,1.2625,0.661534,-0.04245283018867929
600039.SH,2026-03-10,E48土木工程建筑业,0.5714471842797165,0.0,0.08888447231821991,0.005958291956305928,0.2813,0.801191,-0.024193548387096753
600048.SH,2026-03-10,K70房地产业,2.5373433507648824,0.0,0.013492792413402213,0.04940119760479045,0.828,0.246584,-0.004694835680751019
600066.SH,2026-03-10,C36汽车制造业,0.20258408151011037,0.0,0.07515512769908368,0.010131712259371817,0.5328,1.676061,0.010707332900713684
600085.SH,2026-03-10,C27医药制造业,0.33153530685250326,0.0,0.032848418411065505,0.010862409479920898,0.3361,2.278771,-0.005294506949040323
600115.SH,2026-03-10,G56航空运输业,0.15261807144479253,0.0,100000000.0,0.10332103321033204,1.746,0.789608,-0.01680672268907568
600009.SH,2026-03-11,G56航空运输业,0.5761427359059643,0.0,0.03242349967064209,0.0,0.3801,5.661104,-0.009874021109976261
600010.SH,2026-03-11,C31黑色金属冶炼和压延加工业,0.38848499399013714,0.0,0.007561462745005761,0.04207119741100318,3.9572,2.021816,-0.11525423728813566
600015.SH,2026-03-11,J66货币金融服务,2.785724831672577,0.0,0.24555852162965405,0.03111111111111109,0.3175,1.205125,0.012784090909090828
600021.SH,2026-03-11,D44电力、热力生产和供应业,0.35244625899442855,0.0,0.04398471812547336,0.025579150579150722,1.9783,1.416548,-0.08283752860411908
600026.SH,2026-03-11,G55水上运输业,0.3008130374776947,0.0,0.026552951351249156,0.043295502311895606,4.0114,5.456502,0.05607476635514019
600027.SH,2026-03-11,D44电力、热力生产和供应业,0.7940106190980198,0.0,0.1073903112675955,0.02923976608187151,1.9604,0.597152,-0.03512014787430695
600029.SH,2026-03-11,G56航空运输业,0.32134750004498863,0.0,100000000.0,0.04504504504504503,0.9592,0.650287,-0.08069620253164567
600039.SH,2026-03-11,E48土木工程建筑业,0.5766314344860196,0.0,0.08969088484990903,0.021696252465483346,0.1556,0.793988,-0.03140830800405259
600048.SH,2026-03-11,K70房地产业,2.5214639619763237,0.0,0.01340833059579917,0.030349013657056223,0.7967,0.248137,-0.023474178403755763
600066.SH,2026-03-11,C36汽车制造业,0.1966025119902957,0.0,0.07293607678009978,0.048656005444028594,0.915,1.727055,-0.004798464491362786
600085.SH,2026-03-11,C27医药制造业,0.32967036589784243,0.0,0.03266363197572282,0.017165937394816533,0.3429,2.291662,-0.006983704689058845
600115.SH,2026-03-11,G56航空运输业,0.1558243317512489,0.0,100000000.0,0.089866156787763,1.3763,0.773361,-0.059701492537313494
