stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600104.SH,2026-03-05,C36汽车制造业,1.818122315996931,0.0,0.017594177762845404,0.0,0.5791,0.244023,0.018387553041018467
600111.SH,2026-03-05,C32有色金属冶炼和压延加工业,0.11930536123694845,0.0,0.010690620955738092,0.0,2.748,4.801227,-0.06663055254604555
600118.SH,2026-03-05,C39计算机、通信和其他电子设备制造业,0.05736234843290079,0.0,0.0005190374707132977,0.0,4.7866,16.814715,-0.0346042934956744
600000.SH,2026-03-06,J66货币金融服务,2.128162182983641,0.0,0.15184516166650672,0.0,0.2184,1.893465,0.037411526794742134
600011.SH,2026-03-06,D44电力、热力生产和供应业,0.5596268408225396,0.0,0.12190841776405578,0.0,1.0064,0.51024,0.03153745072273306
600016.SH,2026-03-06,J66货币金融服务,3.3078409060837806,0.0,0.17867173999116648,0.0,0.629,1.186789,0.020618556701030855
600018.SH,2026-03-06,G55水上运输业,1.1725088876173682,0.0,0.11220318470787284,0.0,0.2365,3.028048,0.00974658869395717
600019.SH,2026-03-06,C31黑色金属冶炼和压延加工业,1.3207038823411326,0.0,0.061034988612397,0.0,0.6099,0.496164,0.0014084507042253502
600028.SH,2026-03-06,B07石油和天然气开采业,0.9987974478727613,0.0,0.043331018301462215,0.0,0.607,0.294871,-0.0799418604651162
600030.SH,2026-03-06,J67资本市场服务,0.7154913171551207,0.0,0.07671804499712806,0.0,0.6379,5.234626,-0.025728339008702195
600031.SH,2026-03-06,C35专用设备制造业,0.3624170608556232,0.0,0.040693324728051594,0.0,0.7785,2.351952,-0.03359055832955071
600036.SH,2026-03-06,J66货币金融服务,1.1023753985087066,0.0,0.15191004859146723,0.0,0.2259,2.928961,0.014285714285714235
600050.SH,2026-03-06,I63电信、广播电视和卫星传输服务,1.106484775322734,0.0,0.060904281187270495,0.0,0.4996,0.395932,0.02012072434607659
600089.SH,2026-03-06,C38电气机械和器材制造业,0.42253336640361144,0.0,0.03266450686769624,0.0,8.2636,1.653556,-0.059261557555072786
600104.SH,2026-03-06,C36汽车制造业,1.8155542160800007,0.0,0.01756932715942492,0.0,0.3096,0.244368,0.03319209039548032
600111.SH,2026-03-06,C32有色金属冶炼和压延加工业,0.12167828917405141,0.0,0.010903251999580093,0.0,2.4653,4.707595,-0.06408839779005515
600118.SH,2026-03-06,C39计算机、通信和其他电子设备制造业,0.057460538400647965,0.0,0.0005199259482781971,0.0,4.0761,16.785981,-0.06526158125601789
600000.SH,2026-03-09,J66货币金融服务,2.1368069266733336,0.0,0.15246180069583565,0.017561983471074294,0.3508,1.885807,0.044670050761421276
600011.SH,2026-03-09,D44电力、热力生产和供应业,0.5618416269585097,0.0,0.12239090136248,0.024324324324324298,1.015,0.508228,0.0079155672823219
600016.SH,2026-03-09,J66货币金融服务,3.3078409060837806,0.0,0.17867173999116648,0.017721518987341867,0.8836,1.186789,0.012886597938144506
600018.SH,2026-03-09,G55水上运输业,1.1817229994020482,0.0,0.11308494601890103,0.007797270955165692,0.356,3.004437,0.0216110019646365
600019.SH,2026-03-09,C31黑色金属冶炼和压延加工业,1.330070227708023,0.0,0.06146786238870014,0.035567715458276306,0.7476,0.49267,-0.024113475177305
600028.SH,2026-03-09,B07石油和天然气开采业,0.9816750714414033,0.0,0.04258820080268537,0.015471167369901617,1.1376,0.300014,-0.09571428571428575
600030.SH,2026-03-09,J67资本市场服务,0.730697172786499,0.0,0.07834845223416097,0.04396010343553758,1.0425,5.125695,-0.014683153013910322
600031.SH,2026-03-09,C35专用设备制造业,0.37536663936499975,0.0,0.04214734128881259,0.07400957771005656,1.048,2.270814,-0.019746121297602115
600036.SH,2026-03-09,J66货币金融服务,1.114027387249288,0.0,0.1535156936023256,0.003103180760279267,0.3717,2.898326,0.028873420984789844
600050.SH,2026-03-09,I63电信、广播电视和卫星传输服务,1.106484775322734,0.0,0.060904281187270495,0.008113590263691739,0.7072,0.395932,0.012072434607645954
600089.SH,2026-03-09,C38电气机械和器材制造业,0.4156973988982356,0.0,0.032136051186302333,0.04033026357573832,8.3335,1.680747,-0.10561660561660557
600104.SH,2026-03-09,C36汽车制造业,1.8428831538365142,0.0,0.01783381177289097,0.02310924369747902,0.5193,0.240744,0.04946236559139794
600111.SH,2026-03-09,C32有色金属冶炼和压延加工业,0.12262677339774018,0.0,0.010988243985430819,0.12730806608357625,2.8349,4.671183,-0.07943578322197475
600118.SH,2026-03-09,C39计算机、通信和其他电子设备制造业,0.0584612655823388,0.0,0.000528980933788386,0.08285913946291301,3.4716,16.498642,-0.07673887014259295
600000.SH,2026-03-10,J66货币金融服务,2.113208823069478,0.0,0.15077798424309755,0.023638232271325776,0.1949,1.906867,0.04216867469879526
600011.SH,2026-03-10,D44电力、热力生产和供应业,0.5663242104166277,0.0,0.12336743250290191,0.01211305518169592,1.0054,0.504205,-0.003989361702127603
600016.SH,2026-03-10,J66货币金融服务,3.2574669285670077,0.0,0.17595082948499544,0.005102040816326481,0.98,1.205141,-0.005076142131979711
600018.SH,2026-03-10,G55水上运输业,1.1770979121814331,0.0,0.11264233344451133,0.015414258188824692,0.21,3.016242,0.015655577299412915
600019.SH,2026-03-10,C31黑色金属冶炼和压延加工业,1.3395703729899748,0.0,0.06190691626544795,0.02506963788300831,0.8082,0.489176,-0.02285714285714291
600028.SH,2026-03-10,B07石油和天然气开采业,1.0475196828948417,0.0,0.045444725262550084,0.16112531969309474,0.6781,0.281156,-0.047256097560975596
600030.SH,2026-03-10,J67资本市场服务,0.7237057788630148,0.0,0.07759884948841794,0.025000000000000022,0.746,5.175209,-0.008419441255262061
600031.SH,2026-03-10,C35专用设备制造业,0.36192413346314345,0.0,0.04063798548728135,0.00585849481748546,0.9076,2.355155,-0.058930190389845705
