stock_code,trade_date,industry,value_factor,momentum_factor,quality_factor,volatility_factor,turn_factor,ps_ttm,future_return
600008.SH,2026-03-12,D46水的生产和供应业,0.8701834259643589,0.0,0.07107143240420939,0.0414012738853502,1.8786,1.222948,-0.012383900928792602
600023.SH,2026-03-12,D44电力、热力生产和供应业,0.9908583409464283,0.0,0.09619410893809688,0.02914389799635697,0.9458,0.940868,-0.02513464991023351
600038.SH,2026-03-12,C37铁路、船舶、航空航天和其他运输设备制造业,0.581004184392136,0.0,0.01923863746351801,0.022402159244264475,1.5679,1.07937,-0.057046979865771785
600060.SH,2026-03-12,C39计算机、通信和其他电子设备制造业,0.7050754148663742,0.0,0.0884743335515995,0.0036150022593763875,0.539,0.477405,-0.014336917562724039
600061.SH,2026-03-12,J67资本市场服务,1.1450333605469596,0.0,0.07396826110677822,0.01664355062413314,0.4813,2.993986,-0.017808219178082174
600062.SH,2026-03-12,C27医药制造业,0.5977093387302502,0.0,0.08344638928308036,0.016164994425863943,0.4556,1.729902,0.023600439077936297
600095.SH,2026-03-12,J67资本市场服务,0.41989654588902386,0.0,0.01392509374581986,0.008919722497522375,0.5848,11.91807,-0.041916167664670656
600096.SH,2026-03-12,C26化学原料和化学制品制造业,0.3144477087610477,0.0,0.07319782025675013,0.03808353808353804,5.4464,1.469543,-0.1372594481799212
600098.SH,2026-03-12,D44电力、热力生产和供应业,0.9744907554934481,0.0,0.08163191337613185,0.045454545454545414,1.8583,0.561292,-0.026683608640406642
600109.SH,2026-03-12,J67资本市场服务,1.0637890463769473,0.0,0.07544889831027665,0.016055045871559592,0.5952,3.851005,-0.019274376417233507
600004.SH,2026-03-13,G56航空运输业,0.8036169190291664,0.0,0.057093277340814375,0.006564551422319376,0.5144,3.032006,-0.05434782608695654
600007.SH,2026-03-13,K70房地产业,0.46919874461183897,0.0,0.058572223563851535,0.009049773755656076,0.1683,5.344545,-0.03751233958539002
600008.SH,2026-03-13,D46水的生产和供应业,0.8809594705785965,0.0,0.07195157716418112,0.012539184952978122,1.2755,1.207988,-0.04320987654320996
600023.SH,2026-03-13,D44电力、热力生产和供应业,1.0050887644142292,0.0,0.09757571192215175,0.01642335766423364,0.6787,0.927546,-0.04197080291970812
600038.SH,2026-03-13,C37铁路、船舶、航空航天和其他运输设备制造业,0.5884779547330988,0.0,0.01948611414634403,0.054218460724676176,1.2684,1.065662,-0.09453015427769984
600060.SH,2026-03-13,C39计算机、通信和其他电子设备制造业,0.7016002800788318,0.0,0.08803829806827246,0.010199556541020005,0.8096,0.479769,-0.048365427675772454
600061.SH,2026-03-13,J67资本市场服务,1.149739813880119,0.0,0.07427223790645575,0.0027472527472527375,0.4436,2.981732,-0.06986301369863013
600062.SH,2026-03-13,C27医药制造业,0.5980371225563456,0.0,0.08349219114234684,0.001098901098901095,0.534,1.728953,-0.028540065861690445
600095.SH,2026-03-13,J67资本市场服务,0.42660150470882746,0.0,0.014147450444098373,0.02434274586173324,0.7648,11.730752,-0.07730923694779135
600096.SH,2026-03-13,C26化学原料和化学制品制造业,0.3080319010157968,0.0,0.07170433606158771,0.010780407780642154,6.8782,1.500151,-0.09830425165888423
