source_api,metric_id,metric_name,pub_date,available_date,value,expected_value,previous_value
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-05-01,2026-03-02,26.0,0.0,25.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-06-01,2026-03-02,-0.3,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-06-01,2026-03-02,-26.5,0.0,-22.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-06-01,2026-03-02,-25.2,0.0,-23.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-06-01,2026-03-02,8.9,0.0,7.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-06-01,2026-03-02,25.7,0.0,26.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-07-01,2026-03-02,-0.5,0.0,-0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-07-01,2026-03-02,-21.3,0.0,-26.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-07-01,2026-03-02,-13.2,0.0,-25.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-07-01,2026-03-02,10.7,0.0,8.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-07-01,2026-03-02,28.5,0.0,25.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-08-01,2026-03-02,0.0,0.0,-0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-08-01,2026-03-02,-23.0,0.0,-21.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-08-01,2026-03-02,-14.9,0.0,-13.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-08-01,2026-03-02,10.8,0.0,10.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-08-01,2026-03-02,28.4,0.0,28.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-09-01,2026-03-02,0.5,0.0,0.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-09-01,2026-03-02,-23.4,0.0,-23.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-09-01,2026-03-02,-17.0,0.0,-14.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-09-01,2026-03-02,12.3,0.0,10.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-09-01,2026-03-02,28.5,0.0,28.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-10-01,2026-03-02,0.4,0.0,0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-10-01,2026-03-02,-15.3,0.0,-23.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-10-01,2026-03-02,-3.5,0.0,-17.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-10-01,2026-03-02,13.9,0.0,12.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-10-01,2026-03-02,29.3,0.0,28.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-11-01,2026-03-02,-0.1,0.0,0.4
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-11-01,2026-03-02,-13.9,0.0,-15.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-11-01,2026-03-02,-6.4,0.0,-3.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-11-01,2026-03-02,16.1,0.0,13.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-11-01,2026-03-02,29.5,0.0,29.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2009-12-01,2026-03-02,0.3,0.0,-0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2009-12-01,2026-03-02,-1.2,0.0,-13.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2009-12-01,2026-03-02,26.7,0.0,-6.4
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2009-12-01,2026-03-02,19.2,0.0,16.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2009-12-01,2026-03-02,29.7,0.0,29.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-01-01,2026-03-02,1.0,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-01-01,2026-03-02,17.7,0.0,-1.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-01-01,2026-03-02,55.9,0.0,26.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-01-01,2026-03-02,18.5,0.0,19.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-01-01,2026-03-02,27.7,0.0,29.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-02-01,2026-03-02,0.6,0.0,1.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-02-01,2026-03-02,21.0,0.0,17.7
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-02-01,2026-03-02,85.5,0.0,55.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-02-01,2026-03-02,26.1,0.0,27.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-03-01,2026-03-02,1.2,0.0,0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-03-01,2026-03-02,45.6,0.0,21.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-03-01,2026-03-02,44.7,0.0,85.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-03-01,2026-03-02,12.8,0.0,18.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-03-01,2026-03-02,25.5,0.0,26.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-04-01,2026-03-02,-0.7,0.0,1.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-04-01,2026-03-02,24.2,0.0,45.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-04-01,2026-03-02,66.0,0.0,44.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-04-01,2026-03-02,18.1,0.0,12.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-04-01,2026-03-02,22.5,0.0,25.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-05-01,2026-03-02,0.2,0.0,-0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-05-01,2026-03-02,30.4,0.0,24.2
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-05-01,2026-03-02,49.7,0.0,66.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-05-01,2026-03-02,17.8,0.0,18.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-05-01,2026-03-02,21.5,0.0,22.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-06-01,2026-03-02,-0.1,0.0,0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-06-01,2026-03-02,48.5,0.0,30.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-06-01,2026-03-02,48.3,0.0,49.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-06-01,2026-03-02,16.5,0.0,17.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-06-01,2026-03-02,21.0,0.0,21.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-07-01,2026-03-02,-0.6,0.0,-0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-07-01,2026-03-02,43.9,0.0,48.5
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-07-01,2026-03-02,34.1,0.0,48.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-07-01,2026-03-02,13.7,0.0,16.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-07-01,2026-03-02,18.5,0.0,21.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-08-01,2026-03-02,0.4,0.0,-0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-08-01,2026-03-02,38.0,0.0,43.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-08-01,2026-03-02,22.7,0.0,34.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-08-01,2026-03-02,13.4,0.0,13.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-08-01,2026-03-02,17.6,0.0,18.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-09-01,2026-03-02,0.6,0.0,0.4
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-09-01,2026-03-02,34.3,0.0,38.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-09-01,2026-03-02,35.2,0.0,22.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-09-01,2026-03-02,13.9,0.0,13.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-09-01,2026-03-02,19.2,0.0,17.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-10-01,2026-03-02,0.6,0.0,0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-10-01,2026-03-02,25.1,0.0,34.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-10-01,2026-03-02,24.1,0.0,35.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-10-01,2026-03-02,13.3,0.0,13.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-10-01,2026-03-02,19.0,0.0,19.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-11-01,2026-03-02,0.7,0.0,0.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-11-01,2026-03-02,22.9,0.0,25.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-11-01,2026-03-02,25.3,0.0,24.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-11-01,2026-03-02,13.1,0.0,13.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-11-10,2026-03-02,19.3,18.7,19.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2010-12-01,2026-03-02,1.1,0.0,0.7
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2010-12-01,2026-03-02,34.9,0.0,22.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2010-12-01,2026-03-02,37.7,0.0,25.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2010-12-10,2026-03-02,19.5,19.1,19.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2010-12-11,2026-03-02,13.3,13.0,13.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-01-01,2026-03-02,0.5,0.0,1.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-01-01,2026-03-02,17.9,0.0,34.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-01-01,2026-03-02,25.6,0.0,37.7
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-01-11,2026-03-02,19.7,19.2,19.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-01-20,2026-03-02,13.5,13.3,13.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-02-01,2026-03-02,1.0,0.0,0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-02-01,2026-03-02,37.6,0.0,17.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-02-01,2026-03-02,51.6,0.0,25.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-02-15,2026-03-02,17.2,19.0,19.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-03-01,2026-03-02,1.2,0.0,1.0
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-03-01,2026-03-02,2.3,0.0,37.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-03-01,2026-03-02,19.9,0.0,51.6
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-03-11,2026-03-02,14.1,13.0,13.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-03-14,2026-03-02,15.7,16.9,17.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-04-01,2026-03-02,-0.2,0.0,1.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-04-01,2026-03-02,35.8,0.0,2.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-04-01,2026-03-02,27.3,0.0,19.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-04-14,2026-03-02,16.6,16.0,15.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-04-15,2026-03-02,14.8,14.8,14.1
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-05-01,2026-03-02,0.1,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-05-01,2026-03-02,29.8,0.0,35.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-05-01,2026-03-02,21.8,0.0,27.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-05-11,2026-03-02,13.4,14.7,14.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-05-11,2026-03-02,15.3,16.4,16.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-06-01,2026-03-02,0.1,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-06-01,2026-03-02,19.3,0.0,29.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-06-01,2026-03-02,28.4,0.0,21.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-06-13,2026-03-02,15.1,15.5,15.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-06-14,2026-03-02,13.3,13.1,13.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-07-01,2026-03-02,0.3,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-07-01,2026-03-02,17.9,0.0,19.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-07-01,2026-03-02,19.3,0.0,28.4
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-07-12,2026-03-02,15.9,15.3,15.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-07-13,2026-03-02,15.1,13.1,13.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-08-01,2026-03-02,0.5,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-08-01,2026-03-02,20.4,0.0,17.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-08-01,2026-03-02,22.9,0.0,19.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-08-09,2026-03-02,14.0,14.6,15.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-08-12,2026-03-02,14.7,15.8,15.9
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-09-01,2026-03-02,0.3,0.0,0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-09-01,2026-03-02,24.4,0.0,20.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-09-01,2026-03-02,30.2,0.0,22.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-09-09,2026-03-02,13.5,14.0,14.0
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-09-11,2026-03-02,13.5,14.3,14.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-10-01,2026-03-02,0.5,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-10-01,2026-03-02,17.0,0.0,24.4
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-10-01,2026-03-02,20.9,0.0,30.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-10-14,2026-03-02,13.0,14.2,13.5
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-10-18,2026-03-02,13.8,13.3,13.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-11-01,2026-03-02,0.1,0.0,0.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-11-01,2026-03-02,15.7,0.0,17.0
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-11-01,2026-03-02,28.7,0.0,20.9
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-11-09,2026-03-02,13.2,13.4,13.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-11-11,2026-03-02,12.9,13.0,13.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2011-12-01,2026-03-02,-0.2,0.0,0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2011-12-01,2026-03-02,13.8,0.0,15.7
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2011-12-01,2026-03-02,22.1,0.0,28.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2011-12-09,2026-03-02,12.4,12.8,13.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2011-12-14,2026-03-02,12.7,12.7,12.9
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-01-01,2026-03-02,0.3,0.0,-0.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-01-01,2026-03-02,13.3,0.0,13.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-01-01,2026-03-02,11.8,0.0,22.1
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-01-08,2026-03-02,13.6,12.9,12.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-01-17,2026-03-02,12.8,12.3,12.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-02-01,2026-03-02,1.5,0.0,0.3
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-02-01,2026-03-02,-0.6,0.0,13.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-02-01,2026-03-02,-15.3,0.0,11.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-02-10,2026-03-02,12.4,13.7,13.6
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-03-01,2026-03-02,-0.1,0.0,1.5
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-03-01,2026-03-02,18.3,0.0,-0.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-03-01,2026-03-02,39.6,0.0,-15.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-03-09,2026-03-02,11.4,12.4,12.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-03-09,2026-03-02,13.0,12.7,12.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-04-01,2026-03-02,0.2,0.0,-0.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-04-01,2026-03-02,8.8,0.0,18.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-04-01,2026-03-02,5.3,0.0,39.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-04-12,2026-03-02,13.4,13.1,13.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-04-13,2026-03-02,11.9,11.5,11.4
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-05-01,2026-03-02,4.8,0.0,8.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-05-01,2026-03-02,0.3,0.0,5.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-05-11,2026-03-02,-0.1,-0.2,0.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-05-11,2026-03-02,9.3,12.0,11.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-05-11,2026-03-02,12.8,13.3,13.4
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-06-01,2026-03-02,15.3,0.0,4.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-06-01,2026-03-02,12.7,0.0,0.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-06-09,2026-03-02,-0.3,-0.1,-0.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-06-09,2026-03-02,9.6,9.9,9.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-06-11,2026-03-02,13.2,12.9,12.8
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-07-01,2026-03-02,11.1,0.0,15.3
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-07-01,2026-03-02,6.3,0.0,12.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-07-09,2026-03-02,-0.6,-0.3,-0.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-07-12,2026-03-02,13.6,13.5,13.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-07-13,2026-03-02,9.5,9.8,9.6
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-08-01,2026-03-02,1.0,0.0,11.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-08-01,2026-03-02,4.7,0.0,6.3
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-08-09,2026-03-02,0.1,-0.1,-0.6
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-08-09,2026-03-02,9.2,9.8,9.5
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-08-10,2026-03-02,13.9,13.8,13.6
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-09-01,2026-03-02,-2.6,0.0,4.7
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-09-09,2026-03-02,0.6,0.5,0.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-09-09,2026-03-02,8.9,9.1,9.2
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2012-09-10,2026-03-02,2.7,3.0,1.0
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-09-11,2026-03-02,13.5,14.1,13.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-10-01,2026-03-02,2.4,0.0,-2.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-10-13,2026-03-02,14.8,13.6,13.5
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-10-15,2026-03-02,0.3,0.4,0.6
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-10-18,2026-03-02,9.2,9.0,8.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-11-01,2026-03-02,2.4,0.0,2.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-11-09,2026-03-02,-0.1,0.1,0.3
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-11-09,2026-03-02,9.6,9.4,9.2
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-11-12,2026-03-02,14.1,14.5,14.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2012-12-01,2026-03-02,0.0,0.0,2.4
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2012-12-09,2026-03-02,0.1,0.2,-0.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2012-12-09,2026-03-02,10.1,9.8,9.6
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2012-12-11,2026-03-02,13.9,14.2,14.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2013-01-01,2026-03-02,6.0,0.0,0.0
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2013-01-10,2026-03-02,13.8,14.0,13.9
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2013-01-11,2026-03-02,0.8,0.5,0.1
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2013-01-18,2026-03-02,10.3,10.1,10.1
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2013-02-01,2026-03-02,28.8,0.0,6.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2013-02-08,2026-03-02,1.0,0.9,0.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2013-02-08,2026-03-02,15.9,14.3,13.8
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2013-03-01,2026-03-02,-15.2,0.0,28.8
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2013-03-09,2026-03-02,1.1,0.8,1.0
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2013-03-09,2026-03-02,9.9,10.5,10.3
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2013-03-10,2026-03-02,15.2,14.8,15.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2013-04-01,2026-03-02,14.1,0.0,-15.2
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2013-04-09,2026-03-02,-0.9,-0.6,1.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2013-04-10,2026-03-02,10.0,10.5,21.8
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2013-04-11,2026-03-02,15.7,14.8,15.2
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2013-04-15,2026-03-02,8.9,10.0,9.9
akshare.macro_china_imports_yoy,imports_yoy,china_imports_yoy,2013-05-01,2026-03-02,16.8,0.0,14.1
akshare.macro_china_exports_yoy,exports_yoy,china_exports_yoy,2013-05-08,2026-03-02,14.7,10.3,10.0
akshare.macro_china_cpi_monthly,cpi_mom,china_cpi_monthly,2013-05-09,2026-03-02,0.2,0.1,-0.9
akshare.macro_china_m2_yearly,m2_yoy,china_m2_yearly,2013-05-10,2026-03-02,16.1,15.5,15.7
akshare.macro_china_industrial_production_yoy,industrial_production_yoy,china_industrial_production_yoy,2013-05-13,2026-03-02,9.3,9.5,8.9
